,air__airline_IndiGo,air__airline_Jet Airways,air__airline_other,doj__date_of_journey_week,doj__date_of_journey_day_of_year,location__source,location__destination,dur__duration_short,dur__duration_rbf_25,stops__total_stops,stops__is_direct,price
1227,0.0,0.0,0.0,0.8823529411764705,0.8983050847457628,-1.9042993432904725,-0.8422408393435848,1.0,-0.3606499210269621,0.0,1,3100
1228,1.0,0.0,0.0,0.05882352941176472,0.0423728813559322,-0.19423944160215414,-0.19546521264297537,1.0,-0.3606499090931603,0.0,1,5618
1229,0.0,1.0,0.0,0.47058823529411764,0.4576271186440678,-0.8883812883557072,-1.845153203215723,1.0,-0.35744917710482255,0.0,1,7229
1230,0.0,0.0,1.0,0.47058823529411764,0.4576271186440678,-0.8883812883557072,-1.845153203215723,1.0,3.131338491566597,0.0,1,5403
1231,0.0,1.0,0.0,0.05882352941176472,0.0423728813559322,1.0417025785173093,1.0407533701563703,0.0,-0.3606499210269621,1.0,0,15400
1232,0.0,1.0,0.0,0.5294117647058824,0.5169491525423728,-0.19423944160215414,-0.19546521264297537,0.0,-0.3606499210269621,1.0,0,13941
1233,0.0,0.0,1.0,0.4117647058823529,0.4067796610169492,-0.8883812883557072,-1.845153203215723,1.0,3.131338491566597,0.0,1,4282
1234,0.0,0.0,0.0,0.05882352941176472,0.0423728813559322,1.0417025785173093,1.0407533701563703,0.0,-0.3606499210269621,1.0,0,13832
1235,0.0,0.0,1.0,0.8823529411764705,0.8983050847457628,-0.8883812883557072,-1.845153203215723,1.0,2.4217229174211115,0.0,1,3971
1236,0.0,0.0,1.0,0.5294117647058824,0.5169491525423728,-0.19423944160215414,-0.19546521264297537,0.0,-0.3606499210269621,1.0,0,6686
1237,1.0,0.0,0.0,0.6470588235294118,0.6355932203389831,-1.9042993432904725,-0.8422408393435848,1.0,-0.3606499210269621,0.0,1,3597
1238,0.0,0.0,1.0,0.7647058823529412,0.7796610169491525,-0.19423944160215414,-0.19546521264297537,1.0,-0.3606499210269621,0.0,1,4409
1239,0.0,1.0,0.0,0.8823529411764705,0.8728813559322035,-0.8883812883557072,-1.845153203215723,1.0,2.4217229174211115,0.0,1,6478
1240,0.0,0.0,1.0,0.7058823529411765,0.6864406779661016,1.0417025785173093,1.0407533701563703,1.0,-0.3606499210269621,1.0,0,6633
1241,0.0,1.0,0.0,0.9999999999999999,0.9745762711864407,1.0417025785173093,1.0407533701563703,0.0,-0.3606499210269621,1.0,0,10262
1242,1.0,0.0,0.0,0.7647058823529412,0.7372881355932204,-1.9042993432904725,-0.8422408393435848,1.0,-0.3606499210269621,0.0,1,3597
1243,0.0,1.0,0.0,0.7058823529411765,0.6864406779661016,-0.19423944160215414,-0.19546521264297537,0.0,-0.3606499210269621,1.0,0,14781
1244,0.0,0.0,0.0,0.823529411764706,0.847457627118644,1.0417025785173093,1.0407533701563703,0.0,-0.3606499210269621,1.0,0,6795
1245,0.0,1.0,0.0,0.823529411764706,0.7966101694915255,1.0417025785173093,1.0407533701563703,0.0,-0.3606499210269621,1.0,0,10577
1246,0.0,0.0,1.0,0.7647058823529412,0.7372881355932204,-0.19423944160215414,-0.19546521264297537,1.0,-0.3606499210269621,0.0,1,3873
1247,0.0,1.0,0.0,0.2941176470588235,0.2796610169491526,-0.8883812883557072,-1.845153203215723,1.0,-0.35744917710482255,0.0,1,7229
1248,0.0,1.0,0.0,0.6470588235294118,0.6610169491525424,1.0417025785173093,1.0407533701563703,0.0,-0.3606499210269621,1.0,0,15554
1249,0.0,0.0,0.0,0.8823529411764705,0.8983050847457628,1.0417025785173093,1.0407533701563703,0.0,-0.3606499210269621,2.0,0,11071
1250,1.0,0.0,0.0,0.5882352941176471,0.6101694915254237,1.0417025785173093,1.0407533701563703,1.0,-0.3606499210269621,0.0,1,8626
1251,0.0,1.0,0.0,0.9999999999999999,0.9745762711864407,1.0417025785173093,1.0407533701563703,0.0,-0.3606499210269621,1.0,0,10262
1252,0.0,0.0,1.0,0.47058823529411764,0.4576271186440678,1.0417025785173093,1.0407533701563703,1.0,-0.3606499210269621,1.0,0,5583
1253,0.0,0.0,0.0,0.11764705882352944,0.11864406779661019,-0.8883812883557072,-0.8422408393435848,0.0,-0.3606499210269621,2.0,0,7664
1254,0.0,1.0,0.0,0.8823529411764705,0.8728813559322035,-0.19423944160215414,-0.19546521264297537,0.0,-0.3606499210269621,1.0,0,13044
1255,0.0,0.0,1.0,0.2941176470588235,0.2796610169491526,-0.8883812883557072,-1.845153203215723,1.0,-0.35744917710482255,0.0,1,5403
1256,1.0,0.0,0.0,0.5294117647058824,0.5338983050847457,-1.9042993432904725,-0.8422408393435848,1.0,-0.3606499210269621,0.0,1,4332
1257,1.0,0.0,0.0,0.17647058823529405,0.19491525423728817,-0.8883812883557072,-0.8422408393435848,1.0,3.131338491566597,0.0,1,5694
1258,0.0,0.0,0.0,0.3529411764705882,0.3305084745762712,1.0417025785173093,1.0407533701563703,0.0,-0.3606499210269621,2.0,0,9968
1259,0.0,1.0,0.0,0.2941176470588235,0.30508474576271194,1.0417025785173093,1.0407533701563703,0.0,-0.3606499210269621,1.0,0,5177
1260,0.0,1.0,0.0,0.9999999999999999,1.0,1.0417025785173093,1.0407533701563703,0.0,-0.3606499210269621,2.0,0,13014
1261,0.0,0.0,0.0,0.5882352941176471,0.5847457627118644,1.0417025785173093,1.0407533701563703,0.0,-0.3606499210269621,1.0,0,13727
1262,1.0,0.0,0.0,0.823529411764706,0.8220338983050848,1.0417025785173093,1.0407533701563703,0.0,-0.3606499210269621,1.0,0,6316
1263,1.0,0.0,0.0,0.823529411764706,0.8220338983050848,1.0417025785173093,1.0407533701563703,0.0,-0.3606499210269621,1.0,0,5883
1264,0.0,1.0,0.0,0.6470588235294118,0.6355932203389831,-0.19423944160215414,-0.19546521264297537,1.0,-0.3606499210269621,1.0,0,9663
1265,0.0,0.0,0.0,0.3529411764705882,0.35593220338983056,-0.8883812883557072,-1.845153203215723,1.0,2.4217229174211115,0.0,1,5911
1266,0.0,0.0,0.0,0.9999999999999999,1.0,1.0417025785173093,1.0407533701563703,0.0,-0.3606499210269621,1.0,0,9646
1267,0.0,1.0,0.0,0.05882352941176472,0.06779661016949157,-0.8883812883557072,-0.8422408393435848,0.0,-0.3606499210269621,2.0,0,23001
1268,1.0,0.0,0.0,0.05882352941176472,0.0423728813559322,-1.9042993432904725,-0.8422408393435848,1.0,-0.3606499210269621,0.0,1,7295
1269,0.0,0.0,1.0,0.5294117647058824,0.5169491525423728,-0.19423944160215414,-0.19546521264297537,0.0,-0.3606499210269621,1.0,0,8610
1270,0.0,0.0,0.0,0.823529411764706,0.7966101694915255,1.0417025785173093,1.0407533701563703,0.0,-0.3606499210269621,1.0,0,11200
1271,1.0,0.0,0.0,0.9999999999999999,0.9745762711864407,-0.19423944160215414,-0.19546521264297537,1.0,2.4217229174211115,0.0,1,4804
1272,0.0,0.0,1.0,0.9999999999999999,1.0,-0.19423944160215414,-0.19546521264297537,1.0,-0.3606499090931603,0.0,1,3841
1273,0.0,0.0,1.0,0.11764705882352944,0.09322033898305082,-1.9042993432904725,-0.8422408393435848,1.0,-0.3606499090931603,0.0,1,6300
1274,0.0,1.0,0.0,0.17647058823529405,0.19491525423728817,-0.19423944160215414,-0.19546521264297537,0.0,-0.3606499210269621,1.0,0,14231
1275,1.0,0.0,0.0,0.17647058823529405,0.14406779661016955,-0.8883812883557072,-0.8422408393435848,1.0,-0.3606499210269621,1.0,0,4049
1276,0.0,1.0,0.0,0.8823529411764705,0.8728813559322035,1.0417025785173093,1.0407533701563703,1.0,-0.3606499210269621,0.0,1,7202
1277,0.0,1.0,0.0,0.7058823529411765,0.6864406779661016,-0.8883812883557072,-1.845153203215723,1.0,2.4217229174211115,0.0,1,4030
1278,0.0,1.0,0.0,0.823529411764706,0.847457627118644,1.0417025785173093,1.0407533701563703,0.0,-0.3606499210269621,1.0,0,10577
1279,0.0,0.0,1.0,0.8823529411764705,0.8983050847457628,-0.8883812883557072,-1.845153203215723,1.0,-0.35744917710482255,0.0,1,4423
1280,1.0,0.0,0.0,0.8823529411764705,0.8728813559322035,-1.9042993432904725,-0.8422408393435848,1.0,-0.3606499210269621,0.0,1,3597
1281,0.0,1.0,0.0,0.17647058823529405,0.19491525423728817,-0.19423944160215414,-0.19546521264297537,0.0,-0.3606499210269621,1.0,0,14231
1282,0.0,1.0,0.0,0.8823529411764705,0.8728813559322035,1.0417025785173093,1.0407533701563703,0.0,-0.3606499210269621,2.0,0,10919
1283,0.0,1.0,0.0,0.5294117647058824,0.5169491525423728,-0.19423944160215414,-0.19546521264297537,0.0,-0.3606499210269621,1.0,0,10844
1284,0.0,0.0,0.0,0.05882352941176472,0.06779661016949157,-0.8883812883557072,-0.8422408393435848,0.0,-0.3606499210269621,1.0,0,10972
1285,0.0,0.0,0.0,0.7647058823529412,0.7796610169491525,1.0417025785173093,1.0407533701563703,1.0,-0.3606499210269621,1.0,0,7530
1286,0.0,0.0,0.0,0.9999999999999999,1.0,1.0417025785173093,1.0407533701563703,1.0,3.131338491566597,0.0,1,5201
1287,1.0,0.0,0.0,0.823529411764706,0.847457627118644,-0.19423944160215414,-0.19546521264297537,1.0,2.4217229174211115,0.0,1,4804
1288,0.0,0.0,0.0,0.823529411764706,0.847457627118644,-0.19423944160215414,-0.19546521264297537,0.0,-0.3606499210269621,2.0,0,11668
1289,0.0,1.0,0.0,0.17647058823529405,0.1694915254237288,-0.8883812883557072,-0.8422408393435848,0.0,-0.3606499210269621,1.0,0,7832
1290,0.0,0.0,1.0,0.11764705882352944,0.11864406779661019,-0.8883812883557072,-0.8422408393435848,1.0,-0.3606499210269621,1.0,0,7657
1291,0.0,0.0,1.0,0.4117647058823529,0.3813559322033898,-0.8883812883557072,-1.845153203215723,1.0,3.131338491566597,0.0,1,5403
1292,0.0,1.0,0.0,0.823529411764706,0.8220338983050848,-0.8883812883557072,-1.845153203215723,1.0,-0.3606499090931603,0.0,1,7229
1293,0.0,0.0,1.0,0.6470588235294118,0.6355932203389831,1.0417025785173093,1.0407533701563703,1.0,-0.3606499210269621,1.0,0,7682
1294,0.0,1.0,0.0,0.5882352941176471,0.5847457627118644,1.0417025785173093,1.0407533701563703,0.0,-0.3606499210269621,1.0,0,15554
1295,1.0,0.0,0.0,0.823529411764706,0.8220338983050848,-0.19423944160215414,-0.19546521264297537,1.0,-0.3606499090931603,0.0,1,5224
1296,0.0,1.0,0.0,0.9999999999999999,0.9745762711864407,-1.9042993432904725,-0.8422408393435848,1.0,-0.3606499210269621,0.0,1,8040
1297,0.0,0.0,1.0,0.17647058823529405,0.1694915254237288,-0.19423944160215414,-0.19546521264297537,1.0,-0.35744917710482255,0.0,1,4148
1298,0.0,0.0,0.0,0.6470588235294118,0.6355932203389831,1.0417025785173093,1.0407533701563703,0.0,-0.3606499210269621,1.0,0,9646
1299,0.0,0.0,0.0,0.17647058823529405,0.1694915254237288,-0.8883812883557072,-0.8422408393435848,0.0,-0.3606499210269621,1.0,0,6987
1300,0.0,1.0,0.0,0.8823529411764705,0.8728813559322035,-0.19423944160215414,-0.19546521264297537,0.0,-0.3606499210269621,1.0,0,8529
1301,0.0,1.0,0.0,0.823529411764706,0.847457627118644,1.0417025785173093,1.0407533701563703,1.0,-0.3606499210269621,1.0,0,14714
1302,0.0,1.0,0.0,0.05882352941176472,0.06779661016949157,1.0417025785173093,1.0407533701563703,0.0,-0.3606499210269621,2.0,0,18752
1303,0.0,0.0,0.0,0.05882352941176472,0.06779661016949157,1.0417025785173093,1.0407533701563703,1.0,-0.3606499210269621,1.0,0,9064
1304,0.0,0.0,0.0,0.5882352941176471,0.6101694915254237,-0.19423944160215414,-0.19546521264297537,0.0,-0.3606499210269621,2.0,0,14634
1305,1.0,0.0,0.0,0.9999999999999999,0.9745762711864407,-0.19423944160215414,-0.19546521264297537,1.0,-0.3606499090931603,0.0,1,4804
1306,1.0,0.0,0.0,0.823529411764706,0.847457627118644,-0.19423944160215414,-0.19546521264297537,1.0,-0.3606499090931603,0.0,1,4804
1307,0.0,1.0,0.0,0.823529411764706,0.847457627118644,-0.19423944160215414,-0.19546521264297537,0.0,-0.3606499210269621,1.0,0,10844
1308,1.0,0.0,0.0,0.23529411764705876,0.22033898305084743,1.0417025785173093,1.0407533701563703,0.0,-0.3606499210269621,1.0,0,6416
1309,1.0,0.0,0.0,0.6470588235294118,0.6355932203389831,1.0417025785173093,1.0407533701563703,1.0,-0.3606499210269621,1.0,0,6027
1310,0.0,0.0,0.0,0.6470588235294118,0.6355932203389831,1.0417025785173093,1.0407533701563703,0.0,-0.3606499210269621,1.0,0,9103
1311,1.0,0.0,0.0,0.17647058823529405,0.1694915254237288,-0.19423944160215414,-0.19546521264297537,1.0,-0.35744917710482255,0.0,1,4148
1312,0.0,0.0,0.0,0.6470588235294118,0.6610169491525424,1.0417025785173093,1.0407533701563703,0.0,-0.3606499210269621,2.0,0,13591
1313,0.0,1.0,0.0,0.823529411764706,0.8220338983050848,-0.19423944160215414,-0.19546521264297537,1.0,-0.3606499210269621,1.0,0,14151
1314,0.0,0.0,1.0,0.4117647058823529,0.43220338983050854,1.0417025785173093,1.0407533701563703,1.0,-0.3606499210269621,1.0,0,6356
1315,1.0,0.0,0.0,0.7058823529411765,0.6864406779661016,1.0417025785173093,1.0407533701563703,0.0,-0.3606499210269621,1.0,0,6794
1316,0.0,1.0,0.0,0.0,0.016949152542372947,-0.8883812883557072,-0.8422408393435848,0.0,-0.3606499210269621,1.0,0,11087
1317,1.0,0.0,0.0,0.823529411764706,0.847457627118644,-0.8883812883557072,-1.845153203215723,1.0,3.131338491566597,0.0,1,3749
1318,0.0,0.0,0.0,0.5882352941176471,0.5847457627118644,-0.8883812883557072,-1.845153203215723,1.0,3.131338491566597,0.0,1,6121
1319,0.0,0.0,0.0,0.17647058823529405,0.1694915254237288,1.0417025785173093,1.0407533701563703,0.0,-0.3606499210269621,1.0,0,13542
1320,0.0,0.0,1.0,0.8823529411764705,0.8983050847457628,-1.9042993432904725,-0.8422408393435848,1.0,-0.3606499210269621,0.0,1,3543
1321,1.0,0.0,0.0,0.5882352941176471,0.5847457627118644,1.0417025785173093,1.0407533701563703,1.0,-0.3606499210269621,1.0,0,6704
1322,0.0,1.0,0.0,0.6470588235294118,0.6610169491525424,1.0417025785173093,1.0407533701563703,0.0,-0.3606499210269621,1.0,0,15554
1323,0.0,1.0,0.0,0.5882352941176471,0.5593220338983051,-0.19423944160215414,-0.19546521264297537,0.0,-0.3606499210269621,1.0,0,10703
1324,0.0,1.0,0.0,0.17647058823529405,0.19491525423728817,-0.19423944160215414,-0.19546521264297537,0.0,-0.3606499210269621,1.0,0,10031
1325,0.0,1.0,0.0,0.23529411764705876,0.22033898305084743,1.0417025785173093,1.0407533701563703,0.0,-0.3606499210269621,2.0,0,8938
1326,0.0,0.0,0.0,0.8823529411764705,0.8728813559322035,1.0417025785173093,1.0407533701563703,0.0,-0.3606499210269621,2.0,0,10975
1327,0.0,1.0,0.0,0.823529411764706,0.847457627118644,-0.19423944160215414,-0.19546521264297537,1.0,-0.3606499210269621,1.0,0,14571
1328,0.0,1.0,0.0,0.0,0.016949152542372947,-0.8883812883557072,-0.8422408393435848,0.0,-0.3606499210269621,1.0,0,13502
1329,0.0,0.0,1.0,0.2941176470588235,0.2796610169491526,-0.8883812883557072,-1.845153203215723,1.0,2.4217229174211115,0.0,1,3971
1330,0.0,1.0,0.0,0.7647058823529412,0.7796610169491525,1.0417025785173093,1.0407533701563703,0.0,-0.3606499210269621,1.0,0,10262
1331,1.0,0.0,0.0,0.7058823529411765,0.7118644067796611,-0.8883812883557072,-1.845153203215723,1.0,3.131338491566597,0.0,1,4990
1332,0.0,1.0,0.0,0.0,0.0,-0.8883812883557072,-0.8422408393435848,0.0,-0.3606499210269621,1.0,0,25735
1333,0.0,1.0,0.0,0.9999999999999999,1.0,1.0417025785173093,1.0407533701563703,0.0,-0.3606499210269621,1.0,0,10262
1334,1.0,0.0,0.0,0.6470588235294118,0.6610169491525424,-1.9042993432904725,-0.8422408393435848,1.0,2.4217229174211115,0.0,1,3850
1335,0.0,0.0,1.0,0.8823529411764705,0.8728813559322035,1.0417025785173093,1.0407533701563703,1.0,-0.3606499210269621,1.0,0,5842
1336,0.0,1.0,0.0,0.7647058823529412,0.7372881355932204,1.0417025785173093,1.0407533701563703,0.0,-0.3606499210269621,1.0,0,12898
1337,0.0,1.0,0.0,0.05882352941176472,0.06779661016949157,1.0417025785173093,1.0407533701563703,0.0,-0.3606499210269621,2.0,0,13764
1338,0.0,0.0,0.0,0.23529411764705876,0.22033898305084743,1.0417025785173093,1.0407533701563703,0.0,-0.3606499210269621,2.0,0,6128
1339,0.0,0.0,1.0,0.5882352941176471,0.5847457627118644,-0.8883812883557072,-1.845153203215723,1.0,2.4217229174211115,0.0,1,4319
1340,0.0,0.0,1.0,0.6470588235294118,0.6610169491525424,-0.8883812883557072,-1.845153203215723,1.0,3.131338491566597,0.0,1,4668
1341,0.0,0.0,1.0,0.2941176470588235,0.2627118644067796,-0.19423944160215414,-0.19546521264297537,0.0,-0.3606499210269621,1.0,0,8295
1342,0.0,1.0,0.0,0.7058823529411765,0.6864406779661016,-0.19423944160215414,-0.19546521264297537,0.0,-0.3606499210269621,1.0,0,9663
1343,0.0,0.0,1.0,0.823529411764706,0.7966101694915255,-0.8883812883557072,-1.845153203215723,1.0,3.131338491566597,0.0,1,3919
1344,0.0,1.0,0.0,0.23529411764705876,0.22033898305084743,1.0417025785173093,1.0407533701563703,0.0,-0.3606499210269621,1.0,0,6645
1345,0.0,1.0,0.0,0.5882352941176471,0.5847457627118644,-1.9042993432904725,-0.8422408393435848,1.0,-0.3606499210269621,0.0,1,2759
1346,1.0,0.0,0.0,0.7058823529411765,0.7118644067796611,-0.8883812883557072,-1.845153203215723,1.0,2.4217229174211115,0.0,1,3419
1347,0.0,1.0,0.0,0.823529411764706,0.8220338983050848,-0.8883812883557072,-1.845153203215723,1.0,-0.35744917710482255,0.0,1,8016
1348,0.0,0.0,0.0,0.823529411764706,0.8220338983050848,-0.19423944160215414,-0.19546521264297537,0.0,-0.3606499210269621,1.0,0,8366
1349,1.0,0.0,0.0,0.17647058823529405,0.1694915254237288,1.0417025785173093,1.0407533701563703,0.0,-0.3606499210269621,2.0,0,6494
1350,1.0,0.0,0.0,0.7058823529411765,0.7118644067796611,-1.9042993432904725,-0.8422408393435848,1.0,-0.3606499210269621,0.0,1,2437
1351,0.0,0.0,1.0,0.823529411764706,0.847457627118644,-1.9042993432904725,-0.8422408393435848,1.0,-0.3606499210269621,0.0,1,2227
1352,0.0,1.0,0.0,0.7058823529411765,0.6864406779661016,-0.19423944160215414,-0.19546521264297537,0.0,-0.3606499210269621,1.0,0,9663
1353,1.0,0.0,0.0,0.17647058823529405,0.1694915254237288,1.0417025785173093,1.0407533701563703,0.0,-0.3606499210269621,1.0,0,10208
1354,1.0,0.0,0.0,0.23529411764705876,0.22033898305084743,-1.9042993432904725,-0.8422408393435848,1.0,-0.3606499210269621,0.0,1,3175
1355,0.0,1.0,0.0,0.9999999999999999,0.9745762711864407,1.0417025785173093,1.0407533701563703,0.0,-0.3606499210269621,1.0,0,10262
1356,1.0,0.0,0.0,0.5882352941176471,0.5847457627118644,-0.19423944160215414,-0.19546521264297537,1.0,-0.3606499210269621,1.0,0,6218
1357,0.0,1.0,0.0,0.823529411764706,0.8220338983050848,-0.19423944160215414,-0.19546521264297537,0.0,-0.3606499210269621,1.0,0,14571
1358,0.0,0.0,1.0,0.9999999999999999,0.9745762711864407,-0.8883812883557072,-1.845153203215723,1.0,3.131338491566597,0.0,1,3898
1359,0.0,1.0,0.0,0.17647058823529405,0.1694915254237288,1.0417025785173093,1.0407533701563703,0.0,-0.3606499210269621,1.0,0,5963
1360,0.0,0.0,0.0,0.5882352941176471,0.5847457627118644,1.0417025785173093,1.0407533701563703,0.0,-0.3606499210269621,1.0,0,9424
1361,0.0,1.0,0.0,0.7647058823529412,0.7372881355932204,1.0417025785173093,1.0407533701563703,0.0,-0.3606499210269621,1.0,0,10675
1362,0.0,0.0,1.0,0.8823529411764705,0.8983050847457628,-0.19423944160215414,-0.19546521264297537,1.0,-0.3606499210269621,0.0,1,3873
1363,1.0,0.0,0.0,0.8823529411764705,0.8983050847457628,1.0417025785173093,1.0407533701563703,1.0,-0.3606499210269621,1.0,0,6147
1364,0.0,0.0,0.0,0.17647058823529405,0.1694915254237288,1.0417025785173093,1.0407533701563703,0.0,-0.3606499210269621,2.0,0,10756
1365,1.0,0.0,0.0,0.7058823529411765,0.7118644067796611,-0.19423944160215414,-0.19546521264297537,1.0,-0.3606499210269621,1.0,0,6218
1366,0.0,0.0,0.0,0.17647058823529405,0.1694915254237288,1.0417025785173093,1.0407533701563703,1.0,-0.3606499210269621,1.0,0,5704
1367,1.0,0.0,0.0,0.6470588235294118,0.6610169491525424,1.0417025785173093,1.0407533701563703,1.0,-0.3606499210269621,1.0,0,7580
1368,0.0,0.0,0.0,0.7647058823529412,0.7796610169491525,1.0417025785173093,1.0407533701563703,0.0,-0.3606499210269621,2.0,0,10861
1369,0.0,1.0,0.0,0.5294117647058824,0.5338983050847457,-0.8883812883557072,-1.845153203215723,1.0,2.4217229174211115,0.0,1,7229
1370,0.0,0.0,1.0,0.4117647058823529,0.4067796610169492,-0.8883812883557072,-1.845153203215723,1.0,3.131338491566597,0.0,1,5403
1371,0.0,1.0,0.0,0.823529411764706,0.847457627118644,1.0417025785173093,1.0407533701563703,0.0,-0.3606499210269621,1.0,0,10262
1372,0.0,0.0,1.0,0.6470588235294118,0.6355932203389831,-0.8883812883557072,-1.845153203215723,1.0,-0.35744917710482255,0.0,1,3311
1373,0.0,0.0,0.0,0.7647058823529412,0.7796610169491525,-1.9042993432904725,-0.8422408393435848,1.0,-0.3606499210269621,0.0,1,3625
1374,0.0,0.0,0.0,0.8823529411764705,0.8728813559322035,1.0417025785173093,1.0407533701563703,0.0,-0.3606499210269621,1.0,0,9646
1375,0.0,0.0,1.0,0.823529411764706,0.847457627118644,-0.8883812883557072,-1.845153203215723,1.0,2.4217229174211115,0.0,1,4878
1376,0.0,0.0,1.0,0.9999999999999999,1.0,-1.9042993432904725,-0.8422408393435848,1.0,-0.3606499210269621,0.0,1,3543
1377,0.0,1.0,0.0,0.823529411764706,0.8220338983050848,1.0417025785173093,1.0407533701563703,0.0,-0.3606499210269621,1.0,0,10262
1378,0.0,0.0,0.0,0.7647058823529412,0.7372881355932204,1.0417025785173093,1.0407533701563703,0.0,-0.3606499210269621,2.0,0,9968
1379,0.0,1.0,0.0,0.17647058823529405,0.1694915254237288,1.0417025785173093,1.0407533701563703,0.0,-0.3606499210269621,1.0,0,12767
1380,0.0,0.0,0.0,0.5882352941176471,0.6101694915254237,-0.19423944160215414,-0.19546521264297537,0.0,-0.3606499210269621,2.0,0,11642
1381,0.0,0.0,1.0,0.6470588235294118,0.6610169491525424,1.0417025785173093,1.0407533701563703,1.0,-0.3606499210269621,0.0,1,6741
1382,0.0,0.0,1.0,0.5882352941176471,0.5593220338983051,-0.19423944160215414,-0.19546521264297537,0.0,-0.3606499210269621,1.0,0,8610
1383,1.0,0.0,0.0,0.9411764705882352,0.923728813559322,1.0417025785173093,1.0407533701563703,1.0,-0.3606499210269621,0.0,1,5000
1384,0.0,0.0,1.0,0.6470588235294118,0.6355932203389831,-0.19423944160215414,-0.19546521264297537,1.0,-0.3606499090931603,0.0,1,4409
1385,0.0,0.0,1.0,0.8823529411764705,0.8983050847457628,-0.19423944160215414,-0.19546521264297537,1.0,-0.3606499210269621,0.0,1,3841
1386,0.0,0.0,1.0,0.9411764705882352,0.9491525423728813,-1.9042993432904725,-0.8422408393435848,1.0,-0.3606499210269621,0.0,1,3543
1387,1.0,0.0,0.0,0.9411764705882352,0.923728813559322,-0.8883812883557072,-1.845153203215723,1.0,2.4217229174211115,0.0,1,3419
1388,0.0,1.0,0.0,0.5882352941176471,0.6101694915254237,-0.19423944160215414,-0.19546521264297537,0.0,-0.3606499210269621,1.0,0,9663
1389,0.0,0.0,0.0,0.5882352941176471,0.6101694915254237,-0.8883812883557072,-1.845153203215723,1.0,3.131338491566597,0.0,1,6121
1390,1.0,0.0,0.0,0.23529411764705876,0.22033898305084743,1.0417025785173093,1.0407533701563703,0.0,-0.3606499210269621,1.0,0,6171
1391,0.0,1.0,0.0,0.8823529411764705,0.8728813559322035,1.0417025785173093,1.0407533701563703,1.0,-0.3606499210269621,1.0,0,10262
1392,0.0,0.0,0.0,0.11764705882352944,0.11864406779661019,-0.8883812883557072,-0.8422408393435848,0.0,-0.3606499210269621,1.0,0,8714
1393,1.0,0.0,0.0,0.05882352941176472,0.06779661016949157,-0.19423944160215414,-0.19546521264297537,1.0,2.4217229174211115,0.0,1,4148
1394,0.0,1.0,0.0,0.05882352941176472,0.0423728813559322,-0.8883812883557072,-0.8422408393435848,0.0,-0.3606499210269621,1.0,0,16736
1395,0.0,1.0,0.0,0.7058823529411765,0.6864406779661016,-1.9042993432904725,-0.8422408393435848,1.0,-0.3606499210269621,0.0,1,5678
1396,0.0,0.0,0.0,0.0,0.016949152542372947,1.0417025785173093,1.0407533701563703,0.0,-0.3606499210269621,2.0,0,34503
1397,0.0,0.0,1.0,0.5294117647058824,0.5169491525423728,-0.8883812883557072,-1.845153203215723,1.0,3.131338491566597,0.0,1,4483
1398,0.0,1.0,0.0,0.5294117647058824,0.5169491525423728,-0.19423944160215414,-0.19546521264297537,0.0,-0.3606499210269621,1.0,0,14388
1399,0.0,0.0,1.0,0.0,0.016949152542372947,-0.8883812883557072,-0.8422408393435848,1.0,-0.35744917710482255,0.0,1,8553
1400,1.0,0.0,0.0,0.3529411764705882,0.35593220338983056,-0.8883812883557072,-1.845153203215723,1.0,3.131338491566597,0.0,1,4423
1401,0.0,1.0,0.0,0.11764705882352944,0.11864406779661019,-0.8883812883557072,-0.8422408393435848,0.0,-0.3606499210269621,1.0,0,9134
1402,0.0,1.0,0.0,0.8823529411764705,0.8728813559322035,1.0417025785173093,1.0407533701563703,0.0,-0.3606499210269621,2.0,0,14300
1403,0.0,0.0,0.0,0.23529411764705876,0.22033898305084743,1.0417025785173093,1.0407533701563703,0.0,-0.3606499210269621,1.0,0,5998
1404,0.0,0.0,0.0,0.823529411764706,0.847457627118644,1.0417025785173093,1.0407533701563703,0.0,-0.3606499210269621,1.0,0,7198
1405,1.0,0.0,0.0,0.5882352941176471,0.6101694915254237,1.0417025785173093,1.0407533701563703,1.0,-0.3606499210269621,0.0,1,6015
1406,1.0,0.0,0.0,0.823529411764706,0.8220338983050848,1.0417025785173093,1.0407533701563703,1.0,-0.3606499210269621,1.0,0,10112
1407,0.0,1.0,0.0,0.7647058823529412,0.7796610169491525,1.0417025785173093,1.0407533701563703,0.0,-0.3606499210269621,2.0,0,13014
1408,0.0,0.0,1.0,0.823529411764706,0.8220338983050848,-1.9042993432904725,-0.8422408393435848,1.0,-0.3606499210269621,0.0,1,3687
1409,0.0,0.0,1.0,0.8823529411764705,0.8728813559322035,-0.19423944160215414,-0.19546521264297537,0.0,-0.3606499210269621,1.0,0,5192
1410,0.0,1.0,0.0,0.6470588235294118,0.6610169491525424,-0.19423944160215414,-0.19546521264297537,0.0,-0.3606499210269621,1.0,0,14781
1411,1.0,0.0,0.0,0.823529411764706,0.7966101694915255,1.0417025785173093,1.0407533701563703,0.0,-0.3606499210269621,1.0,0,5883
1412,0.0,1.0,0.0,0.17647058823529405,0.1694915254237288,-1.9042993432904725,-0.8422408393435848,1.0,-0.3606499210269621,0.0,1,8040
1413,1.0,0.0,0.0,0.9999999999999999,1.0,-0.19423944160215414,-0.19546521264297537,1.0,-0.3606499090931603,0.0,1,4804
